date,P02,P04,P07,P09,P10,P11,P12,P13,P14,P15,P16,C01,P03,P20
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.7409722222222,0.0,0.0
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.00625000000002,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.3517361111111,0.0,0.0
2015-01-24,7.7,7.3,7.6000000000000005,6.0,7.3,7.800000000000001,9.1,6.7,8.8,8.1,9.9,341.2298611111111,8.2,7.6000000000000005
2015-01-25,3.2,1.7000000000000002,3.3000000000000003,2.7,3.2,2.1,1.4000000000000001,2.7,2.1,1.9000000000000001,1.7000000000000002,272.32604166666664,2.0,2.7
2015-01-26,2.7,2.3000000000000003,2.1,2.8000000000000003,2.6,3.3000000000000003,4.3,3.7,2.6,1.9000000000000001,2.9000000000000004,316.9819444444445,2.5,1.4000000000000001
2015-01-27,0.4,1.0,0.1,0.4,0.2,0.0,0.2,0.2,0.0,0.1,0.2,262.4670138888889,0.2,0.0
2015-01-28,6.4,5.0,6.7,6.5,5.8,7.3,8.3,7.2,5.4,5.4,6.7,332.0833333333333,6.5,4.4
2015-01-29,2.3,2.5,2.6,1.9000000000000001,3.3,2.3,2.6,2.2,2.7,2.6999999999999997,2.9,277.7086805555556,2.9,2.5
2015-01-30,0.9,0.30000000000000004,0.2,0.2,0.5,0.30000000000000004,0.5,0.30000000000000004,0.5,0.5,0.5,292.09722222222223,0.4,0.1
2015-01-31,0.0,0.0,0.0,0.2,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,253.97465277777778,0.0,0.0
2015-02-01,9.700000000000001,6.1000000000000005,9.5,7.0,9.3,11.700000000000001,7.3,7.6000000000000005,8.200000000000001,7.2,8.6,399.42604166666666,7.4,7.800000000000001
2015-02-02,2.5,1.7000000000000002,3.1,3.8000000000000003,3.0,2.8000000000000003,2.2,3.0,2.7,2.0,2.2,322.2972222222222,1.8,2.7
2015-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4767361111111,0.0,0.0
2015-02-04,0.0,0.1,0.8,0.4,1.1,0.0,0.0,0.2,0.0,0.0,0.0,258.59166666666664,0.1,0.5
2015-02-05,0.1,0.1,0.0,0.4,0.2,0.2,0.6000000000000001,0.1,0.0,0.2,0.1,250.03333333333336,0.0,0.2
2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,247.53819444444446,0.0,0.0
2015-02-07,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.0,0.1,0.1,244.23298611111113,0.2,0.0
2015-02-08,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,248.15729166666668,0.0,0.0
2015-02-09,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,248.3201388888889,0.0,0.0
2015-02-10,0.2,0.1,0.0,0.30000000000000004,0.2,0.2,0.2,0.30000000000000004,0.0,0.2,0.1,248.63623693379793,0.1,0.1
2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.21805555555557,0.0,0.0
2015-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.50694444444446,0.0,3.4
2015-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,246.71493055555553,0.0,0.0
2015-02-14,1.6,2.4,1.1,2.0,1.2,2.4,2.5,2.0,1.4000000000000001,1.4,2.3000000000000003,266.8621527777778,2.3000000000000003,1.3
2015-02-15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.21527777777777,0.0,0.0
2015-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.7059027777778,0.0,0.0
2015-02-17,0.4,0.2,0.30000000000000004,0.7000000000000001,0.5,0.5,0.5,0.6000000000000001,0.2,0.2,0.4,244.03645833333334,0.2,0.4
2015-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6298611111111,0.0,0.0
2015-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.1673611111111,0.0,0.0
2015-02-20,15.700000000000001,13.4,14.700000000000001,12.700000000000001,16.3,13.4,16.5,13.200000000000001,11.700000000000001,13.8,14.700000000000001,393.7684027777778,15.200000000000001,16.3
2015-02-21,6.4,7.9,6.8,11.6,8.3,8.700000000000001,9.200000000000001,10.4,5.8,6.9,7.8,407.19895833333334,8.1,7.4
2015-02-22,1.1,1.1,0.8,1.1,0.9,1.3,1.4000000000000001,1.1,0.9,0.9,1.5,268.3881944444445,1.2000000000000002,1.0
2015-02-23,6.4,5.7,6.4,6.6000000000000005,7.0,7.0,8.6,6.300000000000001,6.300000000000001,6.2,7.3,385.0329861111111,6.9,6.9
2015-02-24,2.3,2.7,2.2,3.1,2.4,3.1,3.8,2.7,2.5,2.6,3.4,293.12916666666666,2.6,2.3
2015-02-25,1.9000000000000001,1.0,1.4000000000000001,1.6,1.9000000000000001,1.9000000000000001,1.5,1.4000000000000001,1.7000000000000002,1.3,1.4000000000000001,278.21527777777777,1.3,1.6
2015-02-26,5.4,4.5,5.1000000000000005,4.9,6.1000000000000005,5.300000000000001,5.300000000000001,5.300000000000001,4.7,5.300000000000001,5.4,322.0708333333333,4.9,5.4
2015-02-27,0.0,0.1,0.0,0.1,0.0,0.6000000000000001,0.7000000000000001,0.2,0.2,0.2,0.4,286.7111111111111,0.4,0.0
2015-02-28,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.97187499999998,0.0,0.0
2015-03-01,3.3000000000000003,2.1,3.8,2.3,3.0,3.0,3.0,2.6,2.8,2.4,3.0,288.2170138888889,2.3000000000000003,2.9
2015-03-02,2.8,1.3,1.6,3.0,1.9000000000000001,2.7,2.8,2.5,1.3,1.1,2.2,293.8684027777778,1.6,1.7
2015-03-03,1.3,1.0,0.9,0.8,1.1,0.8,1.5,0.7000000000000001,0.7,1.4000000000000001,2.0,260.1225694444445,1.6,1.7
2015-03-04,0.0,0.2,0.0,0.0,0.5,0.1,0.2,0.0,0.0,0.4,0.30000000000000004,252.15868055555555,0.1,0.0
2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.02891986062718,0.0,0.0
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.8425087108014,0.0,0.0
2015-03-07,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.65729166666668,0.0,0.0
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.23749999999998,0.0,0.0
2015-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0361111111111,0.0,0.0
2015-03-10,0.30000000000000004,0.2,0.2,0.4,0.4,0.4,0.5,0.30000000000000004,0.0,0.2,0.4,248.28854166666667,0.30000000000000004,0.30000000000000004
2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.1378472222222,0.0,0.0
2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.7298611111111,0.0,0.0
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.78194444444443,0.0,0.0
2015-03-14,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,244.6965277777778,0.0,0.1
2015-03-15,0.2,0.2,0.2,0.30000000000000004,0.2,0.30000000000000004,0.2,0.2,0.0,0.1,0.2,247.9475694444444,0.1,0.2
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.6454861111111,0.0,0.0
2015-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.9815972222222,0.0,0.0
2015-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.19965156794427,0.0,0.0
2015-03-19,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,246.2107638888889,0.0,0.0
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.02986111111113,0.0,0.0
2015-03-21,0.6000000000000001,0.0,0.2,0.4,0.30000000000000004,0.4,0.0,0.6000000000000001,0.5,0.7000000000000001,0.1,248.20486111111111,0.0,0.1
2015-03-22,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,250.42013888888889,0.0,0.0
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.70243055555557,0.0,0.0
2015-03-24,5.1000000000000005,4.7,5.6000000000000005,5.1000000000000005,6.300000000000001,4.7,5.1000000000000005,4.9,4.4,4.7,4.8,281.3177083333333,4.5,5.6000000000000005
2015-03-25,9.600000000000001,10.1,9.3,10.600000000000001,10.700000000000001,10.700000000000001,10.8,10.9,9.1,9.200000000000001,10.8,401.6930555555556,10.3,9.600000000000001
2015-03-26,4.3,3.8000000000000003,3.3000000000000003,2.6,4.3,3.8000000000000003,3.9000000000000004,3.2,3.1,3.2,3.8000000000000003,299.7388888888889,3.7,3.5
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.68402777777777,0.0,0.0
2015-03-28,2.3000000000000003,1.8,2.1,2.2,2.0,4.0,3.9000000000000004,3.4,2.1,1.6,2.7,275.43680555555557,2.0,1.5
2015-03-29,16.7,14.0,15.9,12.8,18.7,17.400000000000002,17.0,14.6,16.900000000000002,16.7,16.400000000000002,447.94239130434784,16.5,15.6
2015-03-30,1.8,1.0,1.7,1.3,1.7,2.1,2.8000000000000003,1.8,1.4,1.9000000000000001,2.3,299.8795138888889,1.8,1.8
2015-03-31,1.5,1.5,2.7,3.8000000000000003,1.4000000000000001,2.9000000000000004,2.9000000000000004,4.5,1.0,1.5,1.5,298.03541666666666,1.7000000000000002,1.8
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,252.36909722222222,0.0,0.0
2015-04-02,7.5,7.4,8.1,8.5,7.800000000000001,8.3,9.3,8.8,7.4,7.300000000000001,8.5,354.21284722222225,8.0,0.0
2015-04-03,0.30000000000000004,0.1,0.0,0.0,0.2,0.30000000000000004,0.30000000000000004,0.0,0.0,0.1,0.4,252.50520833333334,0.2,0.0
2015-04-04,1.1,1.6,1.4000000000000001,1.7000000000000002,1.4000000000000001,1.7000000000000002,2.0,1.5,1.3,1.3,1.7000000000000002,259.53055555555557,1.6,0.0
2015-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.14097222222225,0.0,0.0
2015-04-06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.046875,0.0,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.33194444444447,0.0,0.0
2015-04-08,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.07881944444443,0.0,0.0
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.34965277777778,0.0,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.04444444444445,0.0,0.0
2015-04-11,1.6,2.7,2.5,1.8,2.5,1.9000000000000001,1.9000000000000001,2.0,2.1,2.2,2.8000000000000003,253.83749999999998,2.6,2.4
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.29826388888887,0.0,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.49059233449478,0.0,0.0
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.98020833333334,0.0,0.0
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.92881944444446,0.0,0.0
2015-04-16,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.59270833333332,0.0,0.0
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.90659722222225,0.0,0.0
2015-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.14201388888887,0.0,0.0
2015-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.56111111111113,0.0,0.0
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.57777777777775,0.0,0.0
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.89374999999998,0.0,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.56111111111113,0.0,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.53819444444446,0.0,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.1746527777778,0.0,0.0
2015-04-25,1.5,1.7000000000000002,2.1,3.6,2.2,3.0,3.4000000000000004,3.1,2.2,1.9000000000000001,2.4000000000000004,274.3694444444444,2.0,2.3000000000000003
2015-04-26,8.6,12.4,9.9,6.2,9.6,7.1000000000000005,5.9,6.300000000000001,7.1000000000000005,12.5,9.1,306.21527777777777,9.1,9.700000000000001
2015-04-27,0.4,0.8,0.4,0.5,0.30000000000000004,0.9,0.9,0.4,0.4,0.5,1.2,289.53902439024387,0.8,0.30000000000000004
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.8465277777778,0.0,0.0
2015-04-29,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,245.18993055555555,0.0,0.1
2015-04-30,0.6000000000000001,4.1,2.0,1.2,4.4,2.0,5.0,0.9,1.4000000000000001,3.2,3.4,256.1947916666667,4.6,4.5
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.3381944444444,0.0,0.0
2015-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.48784722222223,0.0,0.0
2015-05-03,3.1,4.6,5.4,6.6000000000000005,4.7,8.4,7.300000000000001,7.3,4.0,3.8000000000000003,6.3,305.9547038327526,5.9,4.3
2015-05-04,9.3,10.0,9.6,9.6,8.8,10.1,10.2,8.9,7.1000000000000005,6.3,9.9,330.703125,9.4,9.1
2015-05-05,13.6,9.5,8.700000000000001,9.5,11.0,9.8,9.1,8.7,6.9,8.2,9.5,399.1809027777778,9.2,10.1
2015-05-06,5.0,2.4,1.9,1.4000000000000001,3.9,1.4,0.7,2.1999999999999997,2.2,1.7,1.2999999999999998,255.56562499999998,2.0,2.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.70937500000002,0.0,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.98645833333336,0.0,0.0
2015-05-09,0.0,0.8,0.8,0.2,0.1,0.5,0.2,0.2,0.5,0.2,1.1,248.70555555555555,0.8,0.2
2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.31284722222225,0.0,0.0
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,247.04270833333334,0.0,0.0
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.43333333333334,0.0,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.50625000000002,0.0,0.0
2015-05-14,7.1000000000000005,5.7,5.9,5.4,7.4,7.0,5.800000000000001,5.800000000000001,6.800000000000001,7.1000000000000005,7.1000000000000005,292.9440972222222,6.4,7.300000000000001
2015-05-15,1.4000000000000001,1.0,0.7000000000000001,1.2000000000000002,0.9,1.6,1.2000000000000002,1.3,0.6000000000000001,0.7000000000000001,1.1,268.4111111111111,0.8,0.6000000000000001
2015-05-16,0.9,0.5,0.6000000000000001,1.1,1.0,1.1,1.2000000000000002,1.0,1.3,0.6000000000000001,1.1,246.56944444444446,1.5,0.8
2015-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.17291666666668,0.0,0.0
2015-05-18,1.0,1.0,0.7000000000000001,1.7000000000000002,0.9,1.6,1.9000000000000001,1.9,0.4,0.5,1.6,263.9503472222222,0.9,1.0
2015-05-19,6.9,1.5,2.4,1.7000000000000002,5.1,1.7000000000000002,2.0,1.8,1.0,2.4,2.0,263.0486111111111,1.5,4.8
2015-05-20,0.4,0.1,0.8,0.5,0.6000000000000001,0.1,0.0,1.0,0.0,0.0,0.0,246.74687500000002,0.0,0.5
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.5861111111111,0.0,0.0
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,248.02430555555554,0.0,0.0
2015-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.89756944444446,0.1,0.0
2015-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.96493055555553,0.0,0.0
2015-05-25,0.7000000000000001,0.8,0.5,1.0,1.0,0.9,0.7000000000000001,1.0,0.6000000000000001,1.0,1.1,252.86631944444446,0.7000000000000001,0.9
2015-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.39027777777775,0.0,0.0
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.38472222222222,0.0,0.0
2015-05-28,0.1,0.0,0.0,0.0,2.8000000000000003,0.0,0.2,0.1,0.0,0.0,0.0,245.02430555555554,0.1,0.1
2015-05-29,8.1,8.3,11.4,9.9,12.700000000000001,11.1,11.2,10.9,10.4,7.7,10.9,318.37187500000005,9.200000000000001,9.0
2015-05-30,6.1,0.1,0.0,0.0,3.3000000000000003,0.0,0.1,0.0,0.0,0.0,0.0,260.23298611111113,0.0,0.0
2015-05-31,6.1000000000000005,5.4,6.4,4.2,15.200000000000001,4.9,6.1000000000000005,5.4,5.5,5.1,6.6000000000000005,289.1111111111111,5.9,5.3
2015-06-01,0.0,0.0,0.0,0.0,17.1,0.1,0.0,0.1,0.0,0.0,0.1,253.04097222222222,0.0,0.0
2015-06-02,3.0,1.2000000000000002,0.9,0.9,9.4,1.1,1.1,1.0,0.9,1.1,1.2000000000000002,250.9163194444444,1.2000000000000002,1.2000000000000002
2015-06-03,0.30000000000000004,0.7000000000000001,0.5,0.30000000000000004,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.4,0.9,249.46875,0.6000000000000001,0.4
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.87708333333336,0.0,0.0
2015-06-05,7.6,16.6,8.0,18.8,7.6000000000000005,16.0,14.0,22.5,21.0,15.2,15.0,335.86284722222223,17.3,8.1
2015-06-06,0.30000000000000004,0.0,0.1,0.0,0.30000000000000004,0.0,0.0,0.0,0.1,0.1,0.0,279.29270833333334,0.0,0.1
2015-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.81875000000002,0.0,0.0
2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.75694444444446,0.0,0.0
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.59687499999998,0.0,0.0
2015-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.96979166666668,0.0,0.0
2015-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.12508710801393,0.0,0.0
2015-06-12,0.4,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,242.31951219512194,0.0,0.0
2015-06-13,1.1,0.6000000000000001,0.9,1.0,1.1,0.9,0.7000000000000001,1.1,0.9,0.9,0.8,243.05208333333334,0.6000000000000001,0.0
2015-06-14,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.59027777777777,0.0,0.0
2015-06-15,0.2,0.0,0.0,0.30000000000000004,0.1,0.0,0.1,0.1,0.0,0.1,0.0,242.10347222222222,0.0,0.0
2015-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.3638888888889,0.0,0.0
2015-06-17,0.8999999999999999,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.99583333333334,0.0,0.0
2015-06-18,3.6,3.8000000000000003,4.0,4.4,4.1000000000000005,4.3,4.2,4.3,4.2,3.4,4.2,287.4753472222222,4.1,0.0
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.5184027777778,0.0,0.0
2015-06-20,2.2,2.8000000000000003,2.6,3.3000000000000003,2.9000000000000004,2.9,2.6,3.5,2.1,1.9000000000000001,2.2,264.52648083623694,2.4,2.9000000000000004
2015-06-21,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.20277777777775,0.1,0.0
2015-06-22,14.3,16.2,18.2,13.9,17.1,16.3,15.5,14.600000000000001,17.400000000000002,16.2,20.400000000000002,403.34444444444443,17.2,16.400000000000002
2015-06-23,1.6,2.3,1.3,1.1,1.7,2.3000000000000003,1.8,1.3,1.9,1.5,1.5,283.8746527777778,1.8,2.0
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.2399305555556,0.0,0.0
2015-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.57630662020904,0.0,0.0
2015-06-26,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,236.9611111111111,0.0,0.0
2015-06-27,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,233.15191637630664,0.2,0.0
2015-06-28,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.9576388888889,0.0,0.0
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.42361111111111,0.0,0.0
2015-06-30,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.734375,0.0,0.0
2015-07-01,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.54375000000002,0.0,0.0
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.46493055555553,0.0,0.0
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.9934027777778,0.0,4.5
2015-07-04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.7746527777778,0.0,0.0
2015-07-05,1.9000000000000001,0.4,0.8999999999999999,0.4,0.9,0.6000000000000001,0.5,0.2,0.6000000000000001,1.5,0.6000000000000001,231.4263888888889,0.5,1.2
2015-07-06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.82743055555557,0.0,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.2,232.16597222222222,0.0,0.0
2015-07-08,1.0,1.2,1.0,0.7000000000000001,3.5,0.8,1.7,0.4,1.4,2.2,2.9,232.8861111111111,1.1,1.5
2015-07-09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,235.81388888888887,0.2,0.0
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0420138888889,0.0,0.0
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0965277777778,0.0,0.0
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.05104166666666,0.0,0.0
2015-07-13,2.0,2.0,2.1,2.6,2.9000000000000004,2.5,2.9000000000000004,2.6,2.2,2.7,3.1,249.73125000000002,2.6,2.9000000000000004
2015-07-14,0.5,0.6000000000000001,0.4,0.2,0.7000000000000001,0.5,0.8,0.4,0.1,0.4,0.7000000000000001,235.05659722222222,0.9,0.6000000000000001
2015-07-15,1.3,0.2,1.3,0.7000000000000001,1.8,1.0,0.7000000000000001,1.0,1.0,0.9,1.2000000000000002,233.1045138888889,0.5,1.6
2015-07-16,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,228.5982638888889,0.0,0.0
2015-07-17,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,225.20625,0.0,0.0
2015-07-18,0.2,0.3,0.1,0.30000000000000004,0.2,0.30000000000000004,0.0,0.6,1.0,0.1,0.30000000000000004,220.12604166666668,0.4,0.30000000000000004
2015-07-19,5.3,7.8,6.1000000000000005,7.9,6.0,7.5,9.2,7.4,6.4,5.4,7.4,259.62361111111113,7.4,6.2
2015-07-20,2.1,1.3,1.6,1.6,2.3000000000000003,1.5,1.8,1.7000000000000002,1.0,1.5,2.4,204.8204861111111,1.3,1.7000000000000002
2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.36840277777776,0.1,0.0
2015-07-22,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,214.38815331010454,0.0,0.2
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.95659722222223,0.1,0.0
2015-07-24,0.4,0.1,0.0,0.2,0.0,0.2,0.1,0.0,0.2,0.0,0.2,217.47500000000002,0.1,0.0
2015-07-25,11.4,8.3,9.0,7.4,7.9,9.200000000000001,11.9,8.6,7.0,7.2,8.5,305.11006944444443,9.9,7.0
2015-07-26,4.0,3.1,2.8000000000000003,2.9,3.4000000000000004,3.3000000000000003,3.8000000000000003,3.2,3.0,2.8,3.5,237.63541666666666,3.3000000000000003,2.9000000000000004
2015-07-27,1.2000000000000002,1.0,1.2000000000000002,2.3000000000000003,1.6,1.6,2.3,1.9000000000000001,1.5,1.0,1.6,243.26701388888887,1.3,1.2000000000000002
2015-07-28,0.8,1.3,0.8,3.5,1.2,2.2,2.8000000000000003,3.3000000000000003,0.7,1.6,1.5,248.11874999999998,1.3,1.7999999999999998
